case_id,post_date,pelosi_probe,cheney_probe,brown_probe,roberts_probe,brown_code1,brown_code2,brown_code3,brown_code4,brown_code5,cheney_code1,cheney_code2,cheney_code3,cheney_code4,cheney_code5,pelosi_code1,pelosi_code2,pelosi_code3,pelosi_code4,pelosi_code5,roberts_code1,roberts_code2,roberts_code3,roberts_code4,roberts_code5,brown_level1,brown_level2,cheney_level1,cheney_level2,pelosi_level1,pelosi_level2,roberts_level1,roberts_level2
1766,2008-11-18,5,1,1,1,95,98,98,98,98,24,98,98,98,98,96,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1767,2008-11-09,1,1,1,1,95,98,98,98,98,4,23,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1768,2008-11-15,1,1,1,1,95,98,98,98,98,96,98,98,98,98,96,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1771,2008-11-16,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1772,2008-11-06,1,1,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
1773,2008-11-06,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1774,2008-11-15,1,1,1,1,95,98,98,98,98,4,23,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1775,2008-11-12,1,1,1,1,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,1,0,1,0,1,0,0,0
1777,2008-11-10,1,1,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1778,2008-11-07,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1779,2008-11-07,1,1,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1780,2008-12-16,5,5,1,1,24,95,98,98,98,4,98,98,98,98,1,24,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
1781,2008-11-10,1,1,1,1,24,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1782,2008-12-18,1,5,1,5,24,95,98,98,98,4,98,98,98,98,16,95,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1783,2008-12-13,1,5,1,5,95,98,98,98,98,24,95,97,98,98,24,95,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1784,2008-12-05,1,1,1,1,95,98,98,98,98,95,96,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1785,2008-11-11,1,5,1,1,24,97,98,98,98,24,98,98,98,98,24,95,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1786,2008-11-07,1,5,1,5,96,98,98,98,98,4,98,98,98,98,96,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1787,2008-12-13,1,5,1,5,24,95,98,98,98,24,98,98,98,98,24,95,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1788,2008-11-07,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,11,15,97,98,95,96,97,98,98,0,0,1,0,1,1,0,0
1789,2008-11-06,1,1,1,1,23,98,98,98,98,23,98,98,98,98,23,95,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1790,2008-11-06,5,5,5,1,24,95,97,98,98,4,98,98,98,98,1,98,98,98,98,24,97,98,98,98,0,0,1,0,1,0,0,0
1791,2008-11-15,1,5,1,5,23,95,97,98,98,4,98,98,98,98,23,95,97,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1792,2008-11-08,1,1,5,5,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1793,2008-12-13,5,1,5,5,96,98,98,98,98,96,98,98,98,98,96,98,98,98,98,96,98,98,98,98,0,0,0,0,0,0,0,0
1794,2008-12-16,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1795,2008-12-11,1,1,5,5,24,98,98,98,98,24,95,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1796,2008-12-06,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1797,2008-11-13,5,5,1,1,24,95,98,98,98,4,98,98,98,98,1,4,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
1798,2008-11-10,5,5,1,1,24,95,98,98,98,24,98,98,98,98,24,95,96,98,98,24,95,98,98,98,0,0,0,0,0,0,0,0
1799,2008-12-05,1,1,5,1,24,98,98,98,98,24,95,98,98,98,24,95,98,98,98,24,95,98,98,98,0,0,0,0,0,0,0,0
1801,2008-12-06,1,5,1,5,24,95,98,98,98,24,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1802,2008-11-15,5,5,1,1,24,95,98,98,98,4,98,98,98,98,24,95,98,98,98,24,95,98,98,98,0,0,1,0,0,0,0,0
1803,2008-11-13,1,1,1,1,95,96,98,98,98,24,95,96,97,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1804,2008-12-10,1,1,1,1,95,96,98,98,98,96,97,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1805,2008-12-10,5,1,1,1,95,96,98,98,98,95,96,98,98,98,96,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1806,2008-12-02,1,1,1,1,24,95,96,98,98,4,98,98,98,98,16,95,96,98,98,96,97,98,98,98,0,0,1,0,1,0,0,0
1807,2008-12-12,1,1,1,5,96,98,98,98,98,96,98,98,98,98,95,96,98,98,98,96,98,98,98,98,0,0,0,0,0,0,0,0
1808,2008-11-09,1,5,5,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1809,2008-11-08,5,5,5,5,24,98,98,98,98,4,98,98,98,98,4,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1810,2008-11-09,5,5,1,5,24,98,98,98,98,24,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1811,2008-11-09,1,1,1,1,95,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1813,2008-12-15,5,5,1,5,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1814,2008-11-17,1,5,5,5,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1815,2008-11-14,5,1,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1816,2008-11-21,1,1,1,1,95,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1817,2008-12-02,5,5,1,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1818,2008-11-22,1,1,1,5,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1819,2008-12-13,1,1,1,1,95,96,98,98,98,95,96,97,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1820,2008-11-22,1,5,1,1,95,96,98,98,98,4,98,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1821,2008-11-15,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1822,2008-12-02,1,1,1,1,95,96,98,98,98,24,96,98,98,98,24,96,98,98,98,95,96,97,98,98,0,0,0,0,0,0,0,0
1823,2008-12-15,1,1,1,1,95,96,98,98,98,95,96,97,98,98,95,96,97,98,98,95,96,97,98,98,0,0,0,0,0,0,0,0
1824,2008-12-13,1,1,1,1,95,96,98,98,98,4,24,96,98,98,24,95,96,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1825,2008-12-01,1,5,1,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1826,2008-11-21,1,1,1,1,95,96,98,98,98,95,96,98,98,98,24,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1827,2008-11-16,1,5,1,1,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1828,2008-11-16,1,1,1,1,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1829,2008-11-13,1,5,1,1,96,98,98,98,98,96,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1830,2008-12-22,5,5,1,1,24,95,98,98,98,4,98,98,98,98,16,98,98,98,98,24,97,98,98,98,0,0,1,0,1,0,0,0
1831,2008-12-13,1,1,1,1,23,24,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1832,2008-11-22,1,1,1,1,24,98,98,98,98,4,98,98,98,98,24,97,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1833,2008-12-11,1,1,1,1,24,98,98,98,98,24,95,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1834,2008-11-15,1,5,5,1,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1835,2008-12-01,1,1,1,1,24,98,98,98,98,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1836,2008-12-05,1,1,1,1,95,96,98,98,98,95,98,98,98,98,95,96,98,98,98,95,96,97,98,98,0,0,0,0,0,0,0,0
1837,2008-11-13,1,1,1,1,24,95,96,98,98,1,98,98,98,98,16,96,98,98,98,24,95,97,98,98,0,0,1,0,1,0,0,0
1838,2008-12-05,5,5,5,1,4,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,95,98,98,98,1,0,1,0,1,0,1,0
1839,2008-11-15,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,4,98,98,98,98,0,0,1,0,1,0,1,0
1840,2008-12-09,5,1,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1841,2008-11-06,1,5,1,1,24,95,96,98,98,4,98,98,98,98,24,96,98,98,98,24,95,96,98,98,0,0,1,0,0,0,0,0
1842,2008-12-05,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1843,2008-12-13,5,5,5,5,1,98,98,98,98,1,98,98,98,98,1,24,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
1844,2008-11-13,5,5,1,5,24,95,96,98,98,1,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1845,2008-11-08,1,1,5,1,95,98,98,98,98,4,96,98,98,98,11,16,96,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1846,2008-11-10,1,1,1,1,95,96,98,98,98,4,21,98,98,98,11,16,24,95,96,95,96,98,98,98,0,0,1,1,1,0,0,0
1847,2008-12-06,5,5,1,1,95,97,98,98,98,4,98,98,98,98,11,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1848,2008-11-11,1,1,1,1,24,95,96,97,98,24,96,97,98,98,16,95,96,97,98,24,95,97,98,98,0,0,0,0,1,0,0,0
1849,2008-12-17,1,5,1,1,95,96,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1850,2008-11-19,1,1,1,1,95,96,97,98,98,4,97,98,98,98,1,95,96,98,98,24,95,97,98,98,0,0,1,0,1,0,0,0
1851,2008-12-06,1,5,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1852,2008-11-17,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,97,98,98,0,0,0,0,0,0,0,0
1853,2008-11-18,5,1,1,1,24,95,96,97,98,4,24,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1854,2008-12-04,5,5,5,5,96,98,98,98,98,4,98,98,98,98,96,98,98,98,98,96,98,98,98,98,0,0,1,0,0,0,0,0
1856,2008-11-15,5,1,1,1,95,98,98,98,98,1,98,98,98,98,1,98,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
1857,2008-11-17,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,4,98,98,98,98,0,0,1,0,1,0,1,0
1858,2008-12-03,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,4,98,98,98,98,0,0,1,0,1,0,1,0
1859,2008-11-15,1,1,1,1,95,96,98,98,98,24,95,96,97,98,24,95,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1860,2008-12-04,5,5,5,5,96,98,98,98,98,4,98,98,98,98,24,98,98,98,98,96,98,98,98,98,0,0,1,0,0,0,0,0
1861,2008-12-01,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1862,2008-12-06,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1864,2008-12-06,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,24,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1865,2008-12-01,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1867,2008-12-13,1,1,1,1,96,98,98,98,98,95,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,0,0,1,0,0,0
1868,2008-12-07,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1869,2008-12-05,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1870,2008-12-04,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,23,98,98,98,98,0,0,1,0,1,0,0,0
1871,2008-12-05,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,0,0,1,0,1,0,1,0
1872,2008-12-05,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
1873,2008-12-05,5,5,5,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1874,2008-12-07,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1875,2008-11-30,1,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1876,2008-12-06,5,5,5,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1877,2008-12-14,5,5,1,5,95,98,98,98,98,4,98,98,98,98,11,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1878,2008-11-30,5,5,5,5,96,98,98,98,98,4,98,98,98,98,1,98,98,98,98,96,98,98,98,98,0,0,1,0,1,0,0,0
1879,2008-11-15,5,1,1,1,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1880,2008-11-09,5,5,5,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1881,2008-12-04,1,5,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1882,2008-11-10,1,5,5,5,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1883,2008-12-16,1,5,1,5,95,98,98,98,98,4,98,98,98,98,95,96,98,98,98,24,95,98,98,98,0,0,1,0,0,0,0,0
1885,2008-11-10,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1886,2008-12-17,1,5,5,5,95,98,98,98,98,95,98,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1887,2008-12-04,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1888,2008-11-12,1,5,1,1,96,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1889,2008-12-15,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1890,2008-11-08,1,1,1,5,95,98,98,98,98,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1892,2008-11-29,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1893,2008-12-11,1,5,5,5,24,98,98,98,98,24,98,98,98,98,23,95,97,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1894,2008-11-19,5,5,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1896,2008-12-03,1,1,5,5,95,98,98,98,98,95,97,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1897,2008-11-24,1,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1898,2008-12-20,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,96,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1899,2008-12-21,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1900,2008-11-19,1,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1901,2008-11-08,1,5,5,5,95,98,98,98,98,4,24,97,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1902,2008-11-08,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1903,2008-11-06,5,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1906,2008-12-05,1,1,1,1,24,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1907,2008-11-10,1,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1908,2008-12-07,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1909,2008-11-07,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1910,2008-11-07,1,5,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1911,2008-12-20,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,,,,,,0,0,1,0,0,0,,
1912,2008-11-06,5,5,1,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1913,2008-11-11,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1914,2008-11-06,1,1,1,1,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1915,2008-11-23,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1916,2008-11-11,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,,,,,,0,0,0,0,0,0,,
1917,2008-11-06,5,5,5,1,24,98,98,98,98,4,98,98,98,98,,,,,,24,98,98,98,98,0,0,1,0,,,0,0
1918,2008-11-13,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,97,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1919,2008-12-08,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1920,2008-11-13,1,1,1,5,24,95,98,98,98,4,98,98,98,98,16,95,97,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1921,2008-11-17,1,5,1,1,95,98,98,98,98,24,98,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1922,2008-11-30,1,5,5,5,24,98,98,98,98,4,98,98,98,98,24,95,97,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1923,2008-11-18,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,1,0,1,0,1,0,0,0
1925,2008-12-02,1,1,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1926,2008-11-22,1,1,5,5,95,98,98,98,98,24,95,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1927,2008-11-26,1,5,5,5,95,98,98,98,98,24,98,98,98,98,16,24,97,98,98,95,98,98,98,98,0,0,0,0,1,0,0,0
1928,2008-12-23,1,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1930,2008-11-18,5,5,5,5,95,98,98,98,98,4,98,98,98,98,16,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1931,2008-11-19,5,5,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1932,2008-11-13,1,5,1,1,95,98,98,98,98,4,98,98,98,98,1,95,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1933,2008-11-25,1,5,1,5,24,98,98,98,98,24,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1934,2008-11-12,5,5,5,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1935,2008-11-12,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1936,2008-12-22,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1937,2008-12-03,1,5,5,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1938,2008-11-29,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1939,2008-12-09,5,5,1,5,24,95,98,98,98,4,98,98,98,98,11,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1940,2008-11-15,5,5,1,5,95,98,98,98,98,,,,,,1,98,98,98,98,4,11,98,98,98,0,0,,,1,0,1,0
1942,2008-11-24,1,1,1,1,95,98,98,98,98,96,98,98,98,98,95,98,98,98,98,,,,,,0,0,0,0,0,0,,
1943,2008-12-22,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1945,2008-12-09,5,5,5,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1946,2008-11-24,1,5,1,1,,,,,,4,98,98,98,98,24,95,98,98,98,95,98,98,98,98,,,1,0,0,0,0,0
1947,2008-12-10,5,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1948,2008-11-15,1,5,1,1,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1949,2008-11-20,5,5,5,1,24,98,98,98,98,4,98,98,98,98,1,24,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1950,2008-11-26,5,5,1,5,95,98,98,98,98,24,98,98,98,98,24,98,98,98,98,23,24,98,98,98,0,0,0,0,0,0,0,0
1951,2008-11-17,5,5,1,1,95,98,98,98,98,,,,,,11,98,98,98,98,95,98,98,98,98,0,0,,,1,0,0,0
1952,2008-12-02,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1955,2008-12-03,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1956,2008-11-25,5,5,5,5,11,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,4,98,98,98,1,0,1,0,1,0,1,0
1957,2008-11-10,1,5,1,1,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1958,2008-12-11,5,5,1,1,24,95,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1960,2008-12-06,5,1,1,1,24,98,98,98,98,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1961,2008-11-13,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1962,2008-12-05,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1963,2008-12-04,5,5,1,5,95,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,97,98,98,98,0,0,1,0,0,0,0,0
1964,2008-12-01,1,5,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1966,2008-12-13,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,1,0,1,0,1,0,1,0
1967,2008-12-20,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1968,2008-11-14,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1970,2008-12-15,5,5,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1971,2008-11-12,1,1,1,1,95,98,98,98,98,24,98,98,98,98,16,98,98,98,98,95,98,98,98,98,0,0,0,0,1,0,0,0
1972,2008-12-16,1,1,1,1,24,98,98,98,98,24,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1973,2008-11-12,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
